feature,mi_score,data_type,is_target
MGDG (9:0/15:1),0.10769012952323442,Metabolome,False
11-Hydroxy-δ(9)-THC,0.10760904394214865,Metabolome,False
ethyl 5-methoxy-2-methyl-1-phenyl-1H-indole-3-carboxylate,0.10753833687144199,Metabolome,False
MPH,0.10743516226826744,Metabolome,False
"4-(3,4-dihydro-2H-1,5-benzodioxepin-7-ylamino)-4-oxobutanoic acid",0.10737649870960375,Metabolome,False
"12,13-EODE",0.10735557518868011,Metabolome,False
3-Anisic acid,0.10731661414971927,Metabolome,False
Paraxanthine,0.10726999410309945,Metabolome,False
Heptanoic acid,0.10693324957827421,Metabolome,False
Ursolic acid,0.1068218866549917,Metabolome,False
L-(-)-Methionine,0.10656986090296594,Metabolome,False
Benzylsuccinic acid,0.10639453622764128,Metabolome,False
Hydroxyprogesterone caproate,0.10622620455930942,Metabolome,False
"9-Oxo-10(E),12(E)-octadecadienoic acid",0.10618940802251275,Metabolome,False
Prostaglandin B2,0.10616609799920318,Metabolome,False
LPG 22:4,0.10611770195080683,Metabolome,False
4-Hydroxy-3-methylbenzoic acid,0.10604033487344,Metabolome,False
HexCer-NDS (d17:0/14:0),0.10599915383225911,Metabolome,False
N6-Methyladenine,0.10582460615771128,Metabolome,False
"1,7-Dimethyluric acid",0.10582369367150424,Metabolome,False
4-Phenylbutyric acid,0.1058057916388968,Metabolome,False
Isopropyl myristate,0.10564800498111016,Metabolome,False
Fluprostenol serinol amide,0.10546856513990566,Metabolome,False
L-Tyrosine,0.10545752879063364,Metabolome,False
Cinnamyl alcohol,0.10535893500395943,Metabolome,False
Lysopc 18:2,0.10532432865743346,Metabolome,False
Cytisine,0.1049982103313154,Metabolome,False
"5-(benzyloxy)-2-(hydroxymethyl)-1,4-dihydropyridin-4-one",0.10492901318858872,Metabolome,False
"16,16-Dimethyl prostaglandin A2",0.10484885968196478,Metabolome,False
"13,14-Dihydro-15-keto-tetranor prostaglandin F1α",0.10469365377675888,Metabolome,False
23-Nordeoxycholic acid,0.10453761537072026,Metabolome,False
LPA 18:1,0.10442506125816653,Metabolome,False
L-Homocystine,0.10442216709350705,Metabolome,False
"16,16-Dimethyl prostaglandin A1",0.10439290103792542,Metabolome,False
Citalopram hydrobromide,0.1043895412226461,Metabolome,False
Prostaglandin J2,0.10436401119711625,Metabolome,False
DMH,0.10408105559063086,Metabolome,False
Homocysteic acid,0.10393543976854436,Metabolome,False
"2-phenyl-4H-furo[2,3-h]chromen-4-one",0.10370428203738746,Metabolome,False
LPG 16:0,0.10367325750636258,Metabolome,False
"2-[(7-methyl-2,3-dihydro-1H-inden-4-yl)oxy]pyridin-3-amine",0.10365022498332976,Metabolome,False
PC (14:1e/6:0),0.10338682171992652,Metabolome,False
Cer-NS (d17:1/18:1),0.1032953298784347,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides intestinalis,0.10317902951213465,Microbiome,False
Tryptophanol,0.10297672364806387,Metabolome,False
"1,4-dihydroxyheptadec-16-en-2-yl acetate",0.10294959228269684,Metabolome,False
1-Methylguanine,0.10284092317402815,Metabolome,False
Phenethylamine,0.10271312819638823,Metabolome,True
PC (2:0/16:2),0.10269465483967921,Metabolome,False
dCMP,0.102617701950807,Metabolome,False
Galangin,0.10227571060881568,Metabolome,False
"(2α,3β,19α)-2,3,19-Trihydroxyolean-12-en-28-oic acid",0.10210376327510362,Metabolome,False
Sorbitan monostearate,0.10207851891162378,Metabolome,False
2-{4-[(2-aminophenyl)thio]-3-nitrobenzoyl}benzoic acid,0.10205420988731495,Metabolome,False
PG (22:6/22:6),0.10201430534741007,Metabolome,False
"2-(tert-butyl)-1,3-thiazolane-4-carboxylic acid",0.10198927482238007,Metabolome,False
2-acetamido-3-(4-methoxyphenyl)propanoic acid,0.10183775967086439,Metabolome,False
"1-O-(3,4,5-Trimethoxybenzoyl)-beta-L-galactopyranose",0.10183198766509283,Metabolome,False
10-Camphorsulfonic acid,0.10177354610665112,Metabolome,False
"2,6-Dihydroxypurine",0.10174468607779108,Metabolome,False
4-Hydroxyglucobrassicin,0.10167303550614082,Metabolome,False
7-hydroxy-3-phenyl-4H-chromen-4-one,0.10157963097465528,Metabolome,False
Trimethyllysine,0.10146377460879896,Metabolome,False
Cer-AS (d20:2/14:0),0.10145897179207664,Metabolome,False
"5-[(8Z,11Z)-pentadeca-8,11-dien-1-yl]benzene-1,3-diol",0.10138393777896226,Metabolome,False
Methylimidazoleacetic acid,0.10122087655398149,Metabolome,False
β-Estradiol,0.10115802274112773,Metabolome,False
"(5ξ)-12,13-Dihydroxypodocarpa-8,11,13-trien-7-one",0.10111775745086238,Metabolome,False
(S)-Equol,0.1008086776417827,Metabolome,False
Rosmarinic acid,0.10075240058550561,Metabolome,False
Ferulic acid,0.10034836018146542,Metabolome,False
PC (18:3e/2:0),0.09940586236280624,Metabolome,False
H-Pro-Hyp-OH,0.09931322864633363,Metabolome,False
Υ-Aminobutyric acid (GABA),0.09917209200519728,Metabolome,False
7-Ketolithocholic acid,0.09907657640968104,Metabolome,False
4-(hydroxymethyl)benzoic acid,0.09898278131588611,Metabolome,False
"N1-(2,6-dimorpholino-3-pyridyl)-4-methylbenzamide",0.09896921155231642,Metabolome,False
NSI-189,0.09872859106169596,Metabolome,False
Ala-Gln,0.09842722576033047,Metabolome,False
Kahweol,0.09837592738550271,Metabolome,False
"N-(2,6-diethylphenyl)-N'-(2-methoxyphenyl)thiourea",0.09821020421977966,Metabolome,False
N-Acetyl-L-glutamic acid,0.09803983537294036,Metabolome,False
Gedunin,0.09803213229170793,Metabolome,False
3-Methoxy prostaglandin F1α,0.09796402229712697,Metabolome,False
N-cyclooctylurea,0.09792728126038619,Metabolome,False
Lysopc 18:3,0.09759389242699723,Metabolome,False
"N3,N4-Dimethyl-L-arginine",0.0973557971889023,Metabolome,False
Valerophenone,0.09700664633975142,Metabolome,False
"2,3-Dinor-TXB2",0.09678514561825047,Metabolome,False
INH,0.0967570903401953,Metabolome,False
6-methyl-5-nitroquinoline,0.09672087655398154,Metabolome,False
1-(7-methoxy-2-oxo-2H-chromen-8-yl)-3-methyl-2-oxobutyl acetate,0.09658479041789558,Metabolome,False
N-Desmethyltramadol,0.09654579552905518,Metabolome,False
SM (d14:0/20:0),0.09650614683925185,Metabolome,False
"1,3-dimethyl-5-(morpholinosulfonyl)indolin-2-one",0.09631711365021878,Metabolome,False
3-Coumaric acid,0.09625839459149965,Metabolome,False
LPE 20:4,0.09621294004604475,Metabolome,False
Cafestol,0.09609250492561006,Metabolome,False
N-Methylphenylalanine,0.09597245830556322,Metabolome,False
trans-4-Hydroxy-L-proline,0.09585507568818064,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis,0.095838481171586,Microbiome,False
"Glucuronic acid-3,6-lactone",0.09582982316292843,Metabolome,False
Cynaropicrin,0.09566631999942521,Metabolome,False
"N-(4-methoxy-1-methyl-1H-indazol-3-yl)-2,5-dimethyl-3-furamide",0.09551019018153029,Metabolome,False
4-(5-propyl-2-pyridyl)benzonitrile,0.09548205981516489,Metabolome,False
Vatalanib dihydrochloride,0.09535435418745863,Metabolome,False
N-(4-butyl-2-methylphenyl)-N'-[4-(4-methylpiperazino)phenyl]urea,0.09481206314516832,Metabolome,False
gamma-Nonanolactone,0.09440557257691284,Metabolome,False
N-acetyl-D-glucosamine,0.09433054466364954,Metabolome,False
N1-(2-amino-2-oxoethyl)-2-(isopropylthio)acetamide,0.09430051913362392,Metabolome,False
"N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-N'-(4-methylphenyl)thiourea",0.09415738449048949,Metabolome,False
7-Methoxyflavone,0.09410110743421218,Metabolome,False
"N2,N2-Dimethylguanosine",0.09390961591919145,Metabolome,False
Indole-3-lactic acid,0.0938875432206483,Metabolome,False
"6-(tert-butyl)-4-piperidinothieno[3,2-d]pyrimidine",0.09385413218723704,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas asaccharolytica,0.09384619567930041,Microbiome,False
AL 8810,0.09358601141911627,Metabolome,False
N'-(4-chlorobenzoyl)-3-[4-(trifluoromethoxy)phenyl]acrylohydrazide,0.09357036040346522,Metabolome,False
Luotonin A,0.09355204538515016,Metabolome,False
RNK,0.0934751223082273,Metabolome,False
Deoxycorticosterone,0.09346674179984671,Metabolome,False
FAHFA (20:3/22:5),0.09340990974301477,Metabolome,False
Flavin mononucleotide (FMN),0.09339201097511607,Metabolome,False
"2,4-Dimethylbenzaldehyde",0.09323702707013193,Metabolome,False
7-Methylguanosine,0.09259222742533213,Metabolome,False
Cer-NS (d16:1/16:1),0.09259172792483317,Metabolome,False
5-amino-1-phenyl-1H-pyrazole-4-carbonitrile,0.09255626545128992,Metabolome,False
Esculin,0.09244021277331771,Metabolome,False
2-Methylbutyroylcarnitine,0.0923630121961172,Metabolome,False
2-morpholino-1-phenyl-1-ethanol,0.09156142489452979,Metabolome,False
"5-morpholino-2,4(1H,3H)-pyrimidinedione",0.09151502684813173,Metabolome,False
"3,14-dihydro-15-keto-tetranor Prostaglandin E2",0.09148427981738494,Metabolome,False
2-(3-methylbenzoyl)benzoic acid,0.09142678175988683,Metabolome,False
cis-gondoic acid,0.09134165610123168,Metabolome,False
LysoPC 12:1,0.09128364711675241,Metabolome,False
DL-Stachydrine,0.09120550303860786,Metabolome,False
PE (18:1e/16:0),0.09102801386111858,Metabolome,False
FAHFA (2:0/26:2),0.09095874979185492,Metabolome,False
L-Glutamic acid,0.09093846452156962,Metabolome,False
Thromboxane B2,0.09082085990396527,Metabolome,False
17(S)-HETE,0.09071294004604513,Metabolome,False
1-(4-hydroxyphenyl)-2-phenylethan-1-one,0.09041956675267171,Metabolome,False
D-Ribulose 5-phosphate,0.09038729965616299,Metabolome,False
cholesteryl sulfate,0.09023292006602524,Metabolome,False
5-Methyl-dl-tryptophan,0.08986156919467403,Metabolome,False
O-Phospho-L-Tyrosine,0.08984713918024445,Metabolome,False
L-Glutamic acid monosodium salt,0.08952246385556872,Metabolome,False
2-Phosphoglyceric acid,0.08947989531300027,Metabolome,False
LPA 22:5,0.08927899860049338,Metabolome,False
Boc-beta-cyano-L-alanine,0.089141788974894,Metabolome,False
"4-methyl-2-oxo-1,2-dihydroquinoline-3-carbonitrile",0.08907008290318785,Metabolome,False
"(11E,15Z)-9,10,13-trihydroxyoctadeca-11,15-dienoic acid",0.08880846706804268,Metabolome,False
"indole-5,6-quinone",0.0887684956016006,Metabolome,False
ethyl 2-{[(1-methyl-3-propyl-1H-pyrazol-4-yl)carbonyl]amino}acetate,0.08866235174545656,Metabolome,False
N-Propionylglycine,0.0886256384587436,Metabolome,False
(±)-Abscisic acid,0.08856936140246652,Metabolome,False
trans-10-Heptadecenoic acid,0.08849648982959457,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus gasseri,0.08844359827670334,Microbiome,False
"N-(2-morpholinophenyl)-2,1,3-benzoxadiazole-4-sulfonamide",0.08833298666609135,Metabolome,False
Maltotriose,0.08817325750636273,Metabolome,False
methyl 7-hydroxy-4-oxo-8-propyl-4H-1-benzothiine-2-carboxylate,0.0881490039821089,Metabolome,False
Traumatic acid,0.08810182893493401,Metabolome,False
PG (18:1/18:1),0.08806048139358613,Metabolome,False
"2,6-dimethoxy-N-(1-methyl-1H-pyrazol-5-yl)benzamide",0.08777903245037244,Metabolome,False
"4-(3-methoxy-5,6-dihydrobenzo[c]acridin-7-yl)morpholine",0.08765965999276504,Metabolome,False
N-Benzylformamide,0.08760442927576939,Metabolome,False
Veratrole,0.08755254488564979,Metabolome,False
"3-benzyl-3-butylquinoline-2,4(1H,3H)-dione",0.08753155770289767,Metabolome,False
Stercobilin,0.08748588115722145,Metabolome,False
"5,6-Dihydroxyindole-2-Carboxylic Acid",0.08745153478463963,Metabolome,False
PE (18:2/18:2),0.08734367042677538,Metabolome,False
Phellamurin,0.0871441118154519,Metabolome,False
WKK,0.08707851891162366,Metabolome,False
L-5-Hydroxytryptophan,0.08702102085412577,Metabolome,False
N-METHYL (-)EPHEDRINE,0.08690341623652142,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella quasipneumoniae,0.08687960671271178,Microbiome,False
"5-[(Benzoyloxy)methyl]-4,5,6-trihydroxy-2-cyclohexen-1-yl benzoate",0.08656125839436335,Metabolome,False
"6-amino-1-(2-methylphenyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione",0.08645341362475412,Metabolome,False
2-[2-oxo-2-(2-pyridylamino)ethoxy]acetic acid,0.08645160171117716,Metabolome,False
trans-Cinnamaldehyde,0.08636373369683858,Metabolome,False
5-Methoxysalicylic acid,0.08636301219611742,Metabolome,False
6-Methoxy-2-naphthoic acid,0.08628364711675207,Metabolome,False
FAHFA (2:0/24:2),0.08622275539409574,Metabolome,False
Dinoseb,0.08618119401429891,Metabolome,False
"4-(allyloxy)-1,2-dihydroquinolin-2-one",0.08609699226833256,Metabolome,False
N1-(4-morpholinophenyl)-2-methylbut-2-enamide,0.08600586933897425,Metabolome,False
5-Hydroxytryptophan,0.08599965333275805,Metabolome,False
HexCer-NS (d19:2/18:0),0.0859674078005126,Metabolome,False
Levalbuterol,0.08595708479018982,Metabolome,False
Prostaglandin A3,0.08591113074423573,Metabolome,False
trans-3-Hexenoic acid,0.0858166141497192,Metabolome,False
L-Carnitine,0.08560038593349084,Metabolome,False
Catechol,0.085427503260608,Metabolome,False
4-Aminobenzoic acid,0.08495924929235432,Metabolome,False
"2-(3,4-dihydroxyphenyl)acetamide",0.0849589717920769,Metabolome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium breve,0.0849034162365212,Microbiome,False
"5-hydroxy-6,7-dimethoxy-2-phenyl-4H-chromen-4-one",0.08472015505326014,Metabolome,False
16-Hydroxyhexadecanoic acid,0.08466532099842605,Metabolome,False
"α,α-Diphenyl-4-piperidinomethanol",0.08461725795036279,Metabolome,False
"methyl 2,5-dimethyl-1H-pyrrole-3-carboxylate",0.08447340180650698,Metabolome,False
N-(4-chlorophenyl)-N'-(2-phenoxyphenyl)urea,0.08423674956985461,Metabolome,False
2-Hydroxyphenylalanine,0.08417303550614053,Metabolome,False
O1-(4-chlorobenzoyl)-4-nitrobenzene-1-carbohydroximamide,0.08414151147461646,Metabolome,False
Tanshinone IIA,0.08414078997389485,Metabolome,False
"3-hydroxy-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one",0.08412563845874343,Metabolome,False
Thiamine,0.08410760094070602,Metabolome,False
"L-Threonic acid-1,4-lactone",0.08406863990174473,Metabolome,False
"4-methyl-6-phenyl-5,6-dihydro-2H-pyran-2-one",0.08401452734763226,Metabolome,False
Alanyltyrosine,0.0839910508241557,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes rhamnosivorans,0.08382432865743361,Microbiome,False
Betulin,0.08367975101285574,Metabolome,False
N-Glycolylneuraminic acid,0.08362285735611708,Metabolome,False
PDMP,0.08360232843543347,Metabolome,False
L-Threonic acid Calcium Salt,0.08358639175773197,Metabolome,False
Jasmone,0.08355410094912563,Metabolome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera elsdenii,0.08353833687144174,Microbiome,False
Glycerophospho-N-palmitoyl ethanolamine,0.08334786068096567,Metabolome,False
KMH,0.0832915836246888,Metabolome,False
T-2 Triol,0.0831989005939251,Metabolome,False
"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide",0.08303499870633901,Metabolome,False
6-Methylflavone,0.08302511969645976,Metabolome,False
U-47700-d6,0.08297484480794992,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Petrimonas|s__Petrimonas mucosa,0.08296474379784868,Microbiome,False
L-Serine,0.08291928925239422,Metabolome,False
N-[3-(tert-butyl)phenyl]thiomorpholine-4-carbothioamide,0.08283176566487072,Metabolome,False
1-{4-[3-(4-benzhydrylpiperazino)-2-hydroxypropoxy]phenyl}ethan-1-one,0.08282405115715608,Metabolome,False
Muramic acid,0.08264525772836251,Metabolome,False
"2,6-Dihydroxybenzoic acid",0.08262663745974241,Metabolome,False
Hydroquinone,0.08248278131588638,Metabolome,False
XLR11 N-(2-fluoropentyl) isomer,0.08210976544287041,Metabolome,False
ACar 20:3,0.08208364450498484,Metabolome,False
Benzamidine Hydrochloride Hydrate,0.08178220411530912,Metabolome,False
Thromoboxane B1,0.08175836074162057,Metabolome,False
"3-(5,7-dimethoxy-4-oxo-4H-chromen-2-yl)propanoic acid",0.08170261703572224,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides zoogleoformans,0.08168479335613354,Microbiome,False
7-Hydroxy-4-chromone,0.08168408414102801,Metabolome,False
Estradiol Benzoate,0.08162563845874349,Metabolome,False
S-Lactoylglutathione,0.08157657640968141,Metabolome,False
D-threo-Isocitric acid,0.08156986090296559,Metabolome,False
"N-{[(2R,4S,5R)-5-Ethyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide",0.08153040036350534,Metabolome,False
3-Methyl-2-oxobutanoic acid,0.08143516226826741,Metabolome,False
Phenylpyruvic acid,0.08133645541956058,Metabolome,False
RLK,0.08128436861747335,Metabolome,False
2-chloro-N-[4-(4-methylpiperazino)phenyl]benzamide,0.08123530656841127,Metabolome,False
Picrotoxinin,0.08121943355253824,Metabolome,False
Estropipate,0.08116124380626855,Metabolome,False
PG (16:0/18:1),0.08093444076754586,Metabolome,False
Azelaic acid,0.08076849560160082,Metabolome,False
"4-hydroxy-1-phenyl-1,2-dihydroquinolin-2-one",0.08072809156119654,Metabolome,False
"3-(3,4-Dihydroxyphenyl)-2-Methylalanine",0.08068840902151386,Metabolome,False
3-Methylhippuric acid,0.08044049027359534,Metabolome,False
GNK,0.08018307285441306,Metabolome,False
"2-(acetyloxy)-3-amino-1-[1,2-di(acetyloxy)ethyl]-3-oxopropyl acetate",0.08012491695802182,Metabolome,False
IPK,0.08011775745086247,Metabolome,False
"6-methylimidazo[2,1-b][1,3]thiazole-5-carbohydrazide",0.07974496357806848,Metabolome,False
UR-144 N-Heptyl analog,0.07961351169661679,Metabolome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas hypermegale,0.07953883637194115,Microbiome,False
"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid",0.07950312208622723,Metabolome,False
Naratriptan,0.07945830579141089,Metabolome,False
Isotretinoin,0.07934786068096544,Metabolome,False
N-Acetylprocainamide,0.0791802505133552,Metabolome,False
Sucrose,0.0790376153707204,Metabolome,False
DRH,0.07894015323533243,Metabolome,False
Cer-NS (d17:1/14:0),0.07875767309077819,Metabolome,False
"5-(2,5-dimethyl-1H-pyrrol-1-yl)-3-phenyl-1H-pyrazole",0.07865094648405169,Metabolome,False
"4-methoxy-9-(3-methylbut-2-en-1-yl)-7H-furo[3,2-g]chromen-7-one",0.0783067351398401,Metabolome,False
Evernic acid,0.07817253600564111,Metabolome,False
Dihydrokawain,0.07770500353810839,Metabolome,False
SM (d21:0/12:0),0.07723549471875435,Metabolome,False
"N1-(2,4-difluorophenyl)-2-(cyclohexylamino)-2-thioxoacetamide",0.07721943355253846,Metabolome,False
6-Gingerol,0.0771571624902676,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella hathewayi,0.07714151147461634,Microbiome,False
Gatifloxacin,0.07711698045008553,Metabolome,False
"N1-(3,4-dimethoxyphenethyl)-4-methylbenzene-1-sulfonamide",0.07707704816015326,Metabolome,False
YPH,0.0769820598151647,Metabolome,False
NAD+,0.07695103528414027,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecimuris,0.07689525772836281,Microbiome,False
Nicotinamide,0.07684647317957816,Metabolome,False
"2,3,4,9-Tetrahydro-1H-β-carboline-3-carboxylic acid",0.07683696634654202,Metabolome,False
N-{[5-(tert-butyl)-2-thienyl]carbonyl}-N'-(6-methyl-2-pyridyl)urea,0.07668840902151408,Metabolome,False
Monoolein,0.07665738449048964,Metabolome,False
