feature,data_type,is_target,univar_score,pvalue,fdr,rf_importance,gb_importance,mi_score,corr_score,univar_norm,rf_norm,gb_norm,mi_norm,corr_norm,final_score,target_bonus
O-Acetyl-L-carnitine,Metabolome,False,0.0055672351583745065,0.9139096776651033,0.9636483345797651,0.0,8.702572127243367e-09,0.029609043942148805,0.7056980591780109,0.0007944384579922844,0.0,1.0948386243632442e-07,0.09536696591462686,0.2628361048835968,0.04082700880972388,
"8,8-dimethyl-2H,8H-pyrano[3,2-g]chromen-2-one",Metabolome,False,0.004187154416953257,0.6582997867286761,0.8523619214797701,0.0,9.02311746429668e-10,0.031453413624753734,0.6830667688104196,0.0005971948876087757,0.0,1.1351652554711749e-08,0.1013074461610887,0.2544071172573082,0.04081598938650727,
3-(3-nitrophenyl)-2-phenylacrylic acid,Metabolome,False,0.030482971776721914,0.7456917648835149,0.8950568580395819,0.0005643890378045834,9.51710925109049e-08,0.011887543220648444,0.6130979651701446,0.004355439421078617,0.04362785037240906,1.1973125471445153e-06,0.038288265279596854,0.2283473490986768,0.040791808583742484,
2-{2-oxo-2-[(2-oxo-3-azepanyl)amino]ethoxy}acetic acid,Metabolome,False,0.08982367027767692,0.48530803091725294,0.7483411922054125,0.0,0.0,0.0,0.9915815743336106,0.012836516571192284,0.0,0.0,0.0,0.3693129593919561,0.04078225091055329,
"2,6-di(2-thienylmethylidene)cyclohexan-1-one",Metabolome,False,0.13078902409741083,0.3404280467791202,0.6338866578587627,0.0,5.4329005666507026e-05,0.0,0.9407407957790225,0.018691357093861147,0.0,0.0006834932587428363,0.0,0.35037739335100326,0.04078184511500724,
4-((5-(4-Nitrophenyl)oxazol-2-yl)amino)benzonitrile,Metabolome,False,0.33990414175036227,0.1377999105325686,0.4082290032475156,0.0,0.0,0.004615537448642515,0.6434158781647654,0.048578458035910814,0.0,0.0,0.014866059282508204,0.23963920693513974,0.040767366996663446,
16(R)-HETE,Metabolome,False,0.1080216605963637,0.4375039199738485,0.7155035625465632,0.0002718368186784866,0.0,0.0010296788627839337,0.814927443155015,0.015437405400758728,0.02101326435600092,0.0,0.0033164646991638296,0.30351841291883636,0.04073384870598606,
"N1-[3,5-di(trifluoromethyl)phenyl]-2-cyclopentyl-2-phenylacetamide",Metabolome,False,0.03600426657908066,0.5229383657281633,0.7677542347603625,0.0,0.0,0.017911352744457654,0.8197865634677205,0.005144552599221819,0.0,0.0,0.057690189862360894,0.30532818444866017,0.0407297127039867,
ATP,Metabolome,False,0.001180350441773075,0.5488325708879072,0.7831962308468192,0.0,1.2789242995922674e-06,0.0,1.0920348591762743,0.0001674571674105348,0.0,1.608967671117547e-05,0.0,0.406726623447603,0.0407261174303257,
Neosaxitoxin,Metabolome,False,0.003960265450902804,0.6162092532681608,0.8270245736595204,0.00010646428457947662,0.0,0.037457306790411815,0.5465073040419652,0.0005647675169476021,0.00822979818266283,0.0,0.12064522268650062,0.20354576467467989,0.04067823967119307,
Creatinine,Metabolome,False,0.012228639092491183,0.851870176638688,0.9337750842849625,0.0003669064748201422,0.0,0.012363733696838741,0.7262889116421117,0.0017464980413894194,0.028362246096040745,0.0,0.03982201425847099,0.27050513470096793,0.04063832654529445,
"8,15-Dihete",Metabolome,False,0.01016004171193122,0.851870176638688,0.9337750842849625,0.0005902912621359227,0.0,0.0,0.7725407944657574,0.0014508504602142546,0.04563011882864283,0.0,0.0,0.28773157392209814,0.040615942237434796,
Ala-trp,Metabolome,False,0.09192199166587578,0.4491942357418044,0.7208106689393385,0.0,0.0,0.0,0.9841595306699672,0.013136412359893889,0.0,0.0,0.0,0.3665486311903166,0.04059578682699983,
5-Hydroxylysine,Metabolome,False,0.07646861181238115,0.4610597380405942,0.7298379211690208,0.0,0.0,0.0,1.0013521496081519,0.010927788092260929,0.0,0.0,0.0,0.3729519944073331,0.040573535868411593,
PC (14:1e/4:0),Metabolome,False,0.09442388129061613,0.4610597380405942,0.7298379211690208,0.0,0.0,0.0158067351398401,0.7732287750724409,0.013493986831791122,0.0,0.0,0.05091148414815269,0.2879878111903525,0.04048369979079549,
2'-Deoxyguanosine,Metabolome,False,0.08763169171740258,0.3817396011584603,0.6697409224768986,0.0,0.0,0.0,0.9855992620525713,0.012523235134493613,0.0,0.0,0.0,0.3670848568235897,0.04046545622270706,
D-α-Tocopherol,Metabolome,False,0.08504237463448794,0.37113380309726673,0.6614224323821492,0.0,9.85640579964409e-09,0.024425061258165792,0.6715408640553019,0.012153165376282849,0.0,1.23999819927565e-07,0.07867001680369431,0.2501143126056657,0.040457908193969556,
Docosahexaenoyl Ethanolamide,Metabolome,False,0.001007543051359784,0.9451517820272025,0.979261590433696,0.00041795886438569937,2.1683108407769058e-05,0.0,0.8667749245937364,0.0001427592307965708,0.032308648070437804,0.00027278722007674657,0.0,0.32282892382664746,0.04045743961352852,
ILK,Metabolome,False,0.114234956763759,0.3817396011584603,0.6697409224768986,0.0,3.3481819873422363e-09,0.0,0.9545837621297412,0.016325420632856764,0.0,4.2122247394698964e-08,0.0,0.35553318385990107,0.040450953000296615,
PC (14:0e/2:0),Metabolome,False,0.12222505745543621,0.3607128139570883,0.6501889648838384,0.0,0.0,0.0,0.9441718502556669,0.017467379897158318,0.0,0.0,0.0,0.35165528406156443,0.040405742375303935,
2-phenylthiomorpholin-3-one,Metabolome,False,3.9027875873311966e-05,0.851870176638688,0.9337750842849625,0.0,0.0,0.024832265165370515,0.7626387878767047,4.337336011755447e-06,0.0,0.0,0.0799815688151193,0.2840435875254375,0.04040289527561518,
"N'5-[3-(trifluoromethyl)benzoyl]-2,1,3-benzoxadiazole-5-carbohydrazide",Metabolome,False,0.10081072854850254,0.14309072731529238,0.41494996956996627,6.468130201083426e-05,0.0,0.0,0.9351850213930734,0.014406806291428166,0.0049999308579738,0.0,0.0,0.3483081541342824,0.04040284001535015,
N1-phenethyl-3-(2-thienyl)acrylamide,Metabolome,False,0.004391271514819908,0.8828000527126362,0.9508467143473756,0.0,1.274770743881354e-13,0.0,1.0792741516272344,0.000626367662759653,0.0,1.6037422352874703e-12,0.0,0.40197391848529235,0.04038530214767788,
Nor-9-carboxy-δ9-THC,Metabolome,False,0.02538509255610831,0.39252931619603804,0.6770112400584861,0.0,2.362313522821069e-10,0.017100385933490614,0.8329591550263342,0.0036268415436658758,0.0,2.9719398470063167e-09,0.055078168874094745,0.31023429494657107,0.04037320788325905,
alpha-D-Glucopyranosyl 2-O-(2-methylbutanoyl)-alpha-D-glucopyranoside,Metabolome,False,0.047156598025045036,0.5488325708879072,0.7831962308468192,5.916811368580543e-05,8.225339057586704e-08,0.0,0.9974690275972016,0.0067384634527541615,0.004573755756744156,1.0347996853180984e-06,0.0,0.3715057318721424,0.04031575812216359,
Lenalidomide,Metabolome,False,0.009524127333826356,0.5229383657281633,0.7677542347603625,0.0,0.0,0.0,1.0704987221585198,0.0013599644572210962,0.0,0.0,0.0,0.398705523921583,0.04027854172932463,
Apigenin,Metabolome,False,0.07278038676002663,0.48530803091725294,0.7483411922054125,0.0,5.75841329611599e-09,0.0,0.9974928799406908,0.01040066047148482,0.0,7.244448192389385e-08,0.0,0.3715146156390361,0.04027167419424544,
5-phenyl-3-(phenylmethylene)furan-2(3H)-one,Metabolome,False,5.0843452738405347e-05,0.99215848526132,0.99215848526132,5.647691618108247e-05,0.0,0.0,1.0516717544742642,6.026039068803932e-06,0.00436572343472144,0.0,0.0,0.39169345014790286,0.04026258368519129,
EMH,Metabolome,False,0.07759757251572752,0.3607128139570883,0.6501889648838384,0.00022646132176633375,0.0,0.0,0.8736739436482409,0.01108914114448988,0.017505691994996714,0.0,0.0,0.3253984523554857,0.04024301057764471,
N-[4-(diethylamino)phenyl]-N'-phenylurea,Metabolome,False,0.0038792542450822613,0.8828000527126362,0.9508467143473756,0.0,4.4780850406455186e-08,0.0,1.07567741900596,0.0005531892527217994,0.0,5.633714255965576e-07,0.0,0.40063432121675985,0.04022950157177765,
Hydrocortisone acetate,Metabolome,False,0.03710037460345794,0.5488325708879072,0.7831962308468192,0.0,0.0,0.01549071782382283,0.8363904769533159,0.005301210288707102,0.0,0.0,0.04989363255308144,0.3115122852685793,0.04022563649643228,
MN-18 N-(5-hydroxypentyl) metabolite,Metabolome,False,0.008011349655682249,0.9139096776651033,0.9636483345797651,0.0005050395823742816,0.0,0.044798798631903614,0.2270993139476834,0.0011437556069140255,0.0390400767131806,0.0,0.1442912344786412,0.08458277350127945,0.040205108382293485,
"N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide",Metabolome,False,0.10090199017449053,0.2583816210865225,0.5531994300957547,0.0,4.156054492171046e-08,0.0,0.962663311926712,0.014419849563758986,0.0,5.228579454966904e-07,0.0,0.35854239916130404,0.0401802993568472,
β-Lapachone,Metabolome,False,0.010551618401283934,0.8673097215291528,0.9421961130337339,0.0003542723093900007,0.0,0.0,0.881375751181599,0.0015068152903642234,0.027385612175030168,0.0,0.0,0.32826697815955114,0.04012514544682193,
Vanillic acid,Metabolome,False,0.20824797600828182,0.08908375447474234,0.3337206365732341,0.0,0.0,0.014964299797404879,0.6434040167912861,0.0297619269340943,0.0,0.0,0.048198107021073924,0.23963478918570238,0.04012177305195962,
Eicosapentaenoic acid,Metabolome,False,0.0018255449096509992,0.8828000527126362,0.9508467143473756,0.0,0.0,0.0,1.0736656964288223,0.00025966949717964166,0.0,0.0,0.0,0.39988505838486665,0.04006640668764056,
3-hydroxy-2-[5-nitro-2-(1-pyrrolidinyl)benzyl]propanenitrile,Metabolome,False,0.017786532038859663,0.7606180913455475,0.9009872214813349,0.0,0.0,0.0,1.055176400712221,0.002540841890737014,0.0,0.0,0.0,0.39299874999136913,0.04006212756635802,
HPH,Metabolome,False,0.022956209651468912,0.5620128558805835,0.7898694253987016,0.0,6.450821215231713e-12,0.0,1.0484059774204633,0.0032797013207966188,0.0,8.115541154997214e-11,0.0,0.3904771167471293,0.04003162208718301,
Trigonelline,Metabolome,False,0.17047660988143454,0.29298300415931666,0.5915858869150397,0.0,0.0,0.0,0.8776224926382109,0.02436357675825627,0.0,0.0,0.0,0.32686908306357443,0.03999598133383433,
Curcumin,Metabolome,False,0.11479290755968477,0.2840542010267959,0.5817400563181722,0.0005277830366601107,0.0,0.0,0.6677749743828376,0.01640516394336292,0.04079816901134716,0.0,0.0,0.24871171306602008,0.03999226274244767,
SPK,Metabolome,False,0.000346103121981321,0.9764784850527529,0.9874220479656081,0.0,0.0,0.0,1.072333983593472,4.822507105569418e-05,0.0,0.0,0.0,0.3993890640854425,0.03995337392986096,
Saxitoxin,Metabolome,False,0.16868863779645976,0.3208893297559894,0.6137907349299906,0.0003988023001948177,8.221186335348516e-06,0.0,0.6692871914029703,0.02410803663860843,0.030827826048415097,0.0001034277246591232,0.0,0.24927493585817756,0.03988754663443589,
"isobutyl 1-cyclohexyl-4-oxo-1,4-dihydroquinoline-3-carboxylate",Metabolome,False,0.09300678324665997,0.40350189748121323,0.6854540033596941,0.0,2.349774561032195e-09,0.0,0.9620783013036784,0.013291452683328512,0.0,2.956165039885904e-08,0.0,0.35832451289752043,0.03981989300708068,
Proscillaridin A,Metabolome,False,0.0008392743016677774,0.9451517820272025,0.979261590433696,0.0,2.8257061767814593e-06,0.0,1.0673134754916194,0.0001187099647086749,0.0,3.554917118994445e-05,0.0,0.397519183933633,0.0397946412170139,
(±)8-HEPE,Metabolome,False,0.003912827010168777,0.7907344070155371,0.9113646924653527,0.0,0.0,0.007927225760330892,0.959360336481986,0.0005579875314417036,0.0,0.0,0.025532586271955243,0.357312211279777,0.0397285053282035,
Ofloxacin impurity E,Metabolome,False,0.025587136779885753,0.37113380309726673,0.6614224323821492,0.0,0.0,0.02862469495780018,0.6656483221911055,0.003655718060000845,0.0,0.0,0.09219650299046463,0.24791964488438428,0.039718155355008375,
N-benzyl-N-isopropyl-N'-[4-(trifluoromethoxy)phenyl]urea,Metabolome,False,0.017024733011651215,0.7456917648835149,0.8950568580395819,0.0,1.845632521358499e-06,0.012363733696838741,0.8862482754225449,0.002431964231965734,0.0,2.321922462944612e-05,0.03982201425847099,0.33008174196084716,0.03971570944937098,
"2-phenylimidazo[1,2-a]pyridine",Metabolome,False,0.060096231469315926,0.5888231857564944,0.8109479374701306,0.0,0.0,0.0,0.9961652944464645,0.008587818655967455,0.0,0.0,0.0,0.37102015856116227,0.039678361452906465,
"N-(4-bromo-1-methyl-1H-pyrazol-5-yl)-2,2-dimethylpropanamide",Metabolome,False,0.05382256895357724,0.3404280467791202,0.6338866578587627,0.0,0.0,0.01648427981738454,0.7893226071216458,0.007691175759037287,0.0,0.0,0.05309376940853682,0.2939819330013022,0.03966961143912193,
Benzoic acid,Metabolome,False,0.0018966247037651561,0.6162092532681608,0.8270245736595204,0.0,0.0,0.0,1.0626530154930043,0.00026982834655157244,0.0,0.0,0.0,0.39578340311764404,0.03965928881572988,
2-Ethyl-2-phenylmalonamide,Metabolome,False,0.3113699260913651,0.1377999105325686,0.4082290032475156,0.0,0.0,0.0,0.7053768121730489,0.044500297674889076,0.0,0.0,0.0,0.2627164569542996,0.03962173499789669,
trans-Clovamide,Metabolome,False,0.05465573926182117,0.4730984001238424,0.7392601423013827,0.0,0.0,0.0,1.0008062741280572,0.007810253927004707,0.0,0.0,0.0,0.3727486839644694,0.039617944574548355,
Ascorbyl stearate,Metabolome,False,0.00013319875608938935,0.8983353340437511,0.9584266840912722,0.0,0.0,0.02712347395657888,0.7114291110775894,1.7796404081097627e-05,0.0,0.0,0.08736126101731892,0.26497062592780307,0.03960659066660248,
GLK,Metabolome,False,0.01106319726521922,0.8673097215291528,0.9421961130337339,0.0,0.0,0.0,1.0501007586203674,0.0015799310426726132,0.0,0.0,0.0,0.3911083352738341,0.039584812840185196,
Dehydrocholic acid,Metabolome,False,0.10322631150994789,0.1541382027573731,0.4292490690544835,0.0003546326561177324,1.1217320862468621e-07,0.0,0.7578229236299198,0.014752045662990137,0.027413467345961236,1.4112099230594315e-06,0.0,0.28224992664765713,0.039504255442137676,
dCDP,Metabolome,False,0.019755302015777836,0.6725829684871913,0.8595779095437274,0.0,0.0,0.010323829156934528,0.9035816457808741,0.0028222219635516575,0.0,0.0,0.03325174109780305,0.3365375278174706,0.03948818053548301,
4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid,Metabolome,False,0.12229263843238694,0.40350189748121323,0.6854540033596941,0.0,0.00016840742308961188,0.0,0.9072595144670195,0.017477038689418575,0.0,0.0021186719136839093,0.0,0.33790734408261064,0.03945758039782342,
Cytidine 5'-monophosphate (hydrate),Metabolome,False,0.11506446757226467,0.26675414389080676,0.5627318546474066,0.0004420472435132726,8.946655789672732e-06,0.0,0.6963228057988088,0.016443975778675894,0.03417070443563514,0.00011255458931219988,0.0,0.2593443068710637,0.039432810447480364,
"15-Deoxy-Δ12,14-prostaglandin A1",Metabolome,False,0.33040597614002987,0.17816020355747797,0.458541094404658,0.0,2.137461635415638e-05,0.0,0.6765924664641334,0.04722096347718921,0.0,0.00026890619489630625,0.0,0.25199577378199994,0.03941964766033602,
"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one",Metabolome,False,0.14486459053399908,0.4375039199738485,0.7155035625465632,0.00010644317422268982,7.27197233967028e-06,0.0,0.8357367273368331,0.020703061841123842,0.008228166330473097,9.148601213942602e-05,0.0,0.3112687972774608,0.039413137065129396,
"3-(3,4,5-trimethoxyphenyl)propanoic acid",Metabolome,False,0.022280901520662956,0.851870176638688,0.9337750842849625,0.00036687861994650874,0.0,0.036108322441427365,0.3737655733595946,0.003183185093280824,0.028360092885794583,0.0,0.1163003156141776,0.13920838546140807,0.03941086463770034,
Caprolactam,Metabolome,False,0.2011849023052338,0.24218746396460078,0.5329811924740134,0.0,3.9163036385865203e-07,0.004903416236521352,0.7625925540860437,0.02875245999983627,0.0,4.926957714991114e-06,0.015793280256100797,0.28402636782461316,0.03939835221237031,
DL-Carnitine,Metabolome,False,0.05227782428719389,0.6441402284640918,0.8451162615245541,0.00027575559560824754,0.0,0.005623473956579028,0.7814599716166906,0.007470398130465675,0.021316189824219626,0.0,0.01811249462112635,0.2910535070783954,0.0393923917962031,
5-oxo-3-phenyl-5-(2-quinolinylamino)pentanoic acid,Metabolome,False,0.11217494471478291,0.4610597380405942,0.7298379211690208,0.0,0.0,0.0,0.9284588248562388,0.01603100008239343,0.0,0.0,0.0,0.34580299307364076,0.03938959933208211,
1-(4-nitrophenyl)piperidine,Metabolome,False,0.17458395423860845,0.17816020355747797,0.458541094404658,0.0,1.518266305015166e-10,0.012924339757444558,0.6888011917207629,0.02495060564829732,0.0,1.910075054243081e-09,0.04162765510178179,0.2565428938290413,0.039383619724675606,
"7-methyl-3-nitroimidazo[1,2-a]pyridine",Metabolome,False,0.14549051984399064,0.4146561340069823,0.6961637805391017,0.0,0.0,0.0,0.8898393337114262,0.020792520760594943,0.0,0.0,0.0,0.3314192258334242,0.0393796788115209,
Homovanillic acid,Metabolome,False,0.1385876664781111,0.40350189748121323,0.6854540033596941,0.0,3.2979793052192534e-08,0.0,0.89718688501542,0.019805952799130788,0.0,4.1490665896364604e-07,0.0,0.33415580947575924,0.039357449768646954,
LPI 17:1,Metabolome,False,0.06754601503675053,0.5488325708879072,0.7831962308468192,0.00011192784908795911,0.0,0.008687243520348664,0.8071349954852153,0.009652554845179065,0.008652137312074856,0.0,0.027980506844998435,0.30061612834202306,0.0393174896425245,
7-Aminoflunitrazepam-d7,Metabolome,False,0.04789162327007862,0.4976862752101362,0.7541714285573945,0.000611706058756489,0.0,0.007117701950807076,0.5904159342010448,0.006843514555418729,0.04728550452917291,0.0,0.02292521300786822,0.21989946321712656,0.03930315877181174,
ACar 20:2,Metabolome,False,0.3710661022282263,0.10488334149477184,0.36080783490249396,1.5133930201326011e-18,0.0,0.0,0.6278256349079047,0.05303218031485069,1.1698682967661494e-16,0.0,0.0,0.23383264595834752,0.03929291869028999,
Creatine,Metabolome,False,0.06031198051546201,0.4976862752101362,0.7541714285573945,0.0,8.77839855543447e-07,0.0,0.9853152353567358,0.008618653889654482,0.0,1.1043780686927245e-05,0.0,0.3669790715384448,0.03928571207687821,
Bicyclo prostaglandin E2,Metabolome,False,0.2627311985638275,0.16582216472954547,0.4434093109364137,0.0,5.6744158053937896e-05,0.0,0.7476102784566682,0.037548765066324236,0.0,0.000713877403554515,0.0,0.2784462434109166,0.039252029341699836,
Cadaverine,Metabolome,False,0.00960499035378714,0.7456917648835149,0.8950568580395819,0.0,6.387304373094645e-06,0.0,1.0413655594788818,0.0013715215424628135,0.0,8.035632949638539e-05,0.0,0.38785492443066855,0.03921302017170498,
diethyl 2-{[2-(2-thienylcarbonyl)hydrazino]methylidene}malonate,Metabolome,False,0.28251174540778706,0.1979294140597373,0.4782410785008802,0.0,0.0,0.0,0.7262447093373126,0.04037583566193508,0.0,0.0,0.0,0.27048867162377904,0.03916161786095843,
D-Erythrose 4-phosphate,Metabolome,False,0.30520168714598916,0.16582216472954547,0.4434093109364137,0.0,0.0,0.0,0.6999358602572388,0.04361872210032406,0.0,0.0,0.0,0.2606899831815416,0.03915461494825138,
DL-2-(acetylamino)-3-phenylpropanoic acid,Metabolome,False,0.1489623136574121,0.4146561340069823,0.6961637805391017,0.0,0.0,0.011569361402466338,0.7296268593063413,0.021288715647489322,0.0,0.0,0.03726344209825692,0.2717483479292901,0.03915096580191434,
2-Hydroxy-6-Aminopurine,Metabolome,False,0.16549261843120106,0.2583816210865225,0.5531994300957547,0.0,0.0,0.009655219988324859,0.7329933364377867,0.02365125592158367,0.0,0.0,0.03109823597559823,0.27300218691170064,0.0390603308639849,
L-Aspartic acid β-benzyl ester,Metabolome,False,0.03407533060503227,0.5888231857564944,0.8109479374701306,0.0,1.215737003831755e-10,0.0,1.0083569010564057,0.00486886567225936,0.0,1.5294740559470327e-09,0.0,0.3755609027958318,0.0390167502871558,
Apocynin,Metabolome,False,0.0691940195976458,0.4976862752101362,0.7541714285573945,0.0005557984213721929,0.0,0.0,0.678701760326427,0.009888090559752209,0.04296378692819869,0.0,0.0,0.2527813768818099,0.03898551158815632,
3-(pyrazin-2-ylamino)-2-(2-thienylcarbonyl)acrylonitrile,Metabolome,False,0.371492884278341,0.06608548653565567,0.28945626418807296,0.0,8.284351939553264e-12,0.0,0.617535386047416,0.05309317675717009,0.0,1.0422238791733517e-10,0.0,0.23000005935335663,0.038927958983331165,
Sphingosine (d18:1),Metabolome,False,0.08205861630439286,0.2840542010267959,0.5817400563181722,0.0,0.0,0.0,0.9499006567197233,0.011726721380271858,0.0,0.0,0.0,0.3537889687969291,0.038896913293774475,
D-Xylonic Acid Lithium Salt,Metabolome,False,0.2136374658986679,0.3404280467791202,0.6338866578587627,0.0,0.0,0.0207928046259096,0.5281970426185286,0.030532202322062413,0.0,0.0,0.0669709800121533,0.19672613731515146,0.038877921429956865,
Phosphocholine,Metabolome,False,0.028890821035190768,0.6725829684871913,0.8595779095437274,0.00024606307100496686,0.0,0.0,0.8828188240655528,0.0041278864327476995,0.019020927276934756,0.0,0.0,0.32880444832961697,0.0388740425820197,
1-[(3S)-3-(1-Methyl-1H-benzimidazol-2-yl)-1-pyrrolidinyl]ethanone,Metabolome,False,0.2351384221808871,0.04191086126032523,0.23634732117876261,9.704155113784525e-19,0.0,0.0,0.7729916228259315,0.033605156864850404,7.501411241821985e-17,0.0,0.0,0.28789948421831923,0.038871495481287065,
Morphine-3-glucuronide,Metabolome,False,0.1836497047140606,0.07526023330293066,0.30946851142012377,0.00010576282444203455,0.0,0.0,0.7769143854653886,0.026246298674302938,0.008175574595972387,0.0,0.0,0.289360510841715,0.03885383433545548,
3-[5-(Aminosulfonyl)benzoxazol-2-yl]-7-(diethylamino)coumarin,Metabolome,False,0.24258934638030072,0.3404280467791202,0.6338866578587627,0.0,0.0021950790936876587,0.0,0.6152639598775423,0.034670056075193516,0.0,0.02761548356236113,0.0,0.22915407033687038,0.03883952056871732,
FAHFA (18:1/3:0),Metabolome,False,0.09293529359669943,0.4146561340069823,0.6961637805391017,0.0,1.0026165395569372e-07,0.0,0.9357504118266045,0.013281235256637111,0.0,1.2613550303087952e-06,0.0,0.3485187328901045,0.038836496137007646,
Kojic acid,Metabolome,False,0.08947733660051332,0.4491942357418044,0.7208106689393385,0.0,0.0,0.0,0.9395987354120005,0.012787017952033634,0.0,0.0,0.0,0.34995203480777637,0.03883130886638773,
2-(2-chlorophenyl)-1-cyclohexyl-6-oxopiperidine-3-carboxylic acid,Metabolome,False,0.05146378739430843,0.4610597380405942,0.7298379211690208,0.0,0.0,0.0,0.9826074933088683,0.007354054543922128,0.0,0.0,0.0,0.36597057737633815,0.038803274100810456,
WNH,Metabolome,False,0.046100871844963205,0.5888231857564944,0.8109479374701306,1.2347545899358902e-18,7.871078558807241e-11,0.0,0.9872371011353628,0.006587577207582566,9.544779378762564e-17,9.902314735895504e-10,0.0,0.3676948673505401,0.038745760095375094,
cis-2-Decenoic acid,Metabolome,False,0.002381471036647095,0.8673097215291528,0.9421961130337339,0.0003378564781952551,6.75190916437668e-10,0.0,0.8620036287997186,0.0003391234384361959,0.02611665161922458,8.494328841251812e-09,0.0,0.32105186239727657,0.03873608787493043,
4-chloro-5-morpholino-2-quinoxalin-2-ylpyridazin-3(2H)-one,Metabolome,False,0.02698017122546918,0.3305652751623528,0.6243571405279366,0.0,0.0,0.006124916958021975,0.9292174313780314,0.003854812996599354,0.0,0.0,0.019727578773123026,0.3460855348501613,0.03872413419996439,
PC (18:2e/2:0),Metabolome,False,0.2311066890866929,0.11813299243913669,0.3822376947979443,0.0,0.0,0.0,0.7731059213926761,0.03302893446969311,0.0,0.0,0.0,0.2879420545353071,0.03870288579443864,
"1,3-Diphenylacetone",Metabolome,False,0.04947690255096778,0.5888231857564944,0.8109479374701306,0.0006286279417863475,7.498744728974176e-07,0.0,0.6555825020778909,0.0070700854624915765,0.04859358340986459,9.43389522486129e-06,0.0,0.2441706464046408,0.038688372910722676,
ethyl 2-{[(hexylamino)carbonyl]amino}-3-phenylpropanoate,Metabolome,False,0.04390590553953066,0.6301086458452662,0.8360853376383826,0.0,1.6791324186482014e-11,0.0,0.987428523350259,0.00627386875708339,0.0,2.1124548012667265e-10,0.0,0.36776616224599457,0.03865877689397357,
"N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine",Metabolome,False,0.2498118251498776,0.27531143745707953,0.5738835112141631,0.0,7.619359376020418e-11,0.0,0.7502251346360322,0.03570230546232963,0.0,9.585636080690308e-10,0.0,0.27942014238098806,0.038652706068510415,
FAHFA (18:1/20:3),Metabolome,False,0.07795277794086572,0.5488325708879072,0.7831962308468192,0.0,0.0,0.0,0.947628443153038,0.011139907729495406,0.0,0.0,0.0,0.3529426865157692,0.03863624097042554,
3-hydroxy-6-methoxy-2-phenyl-4H-chromen-4-one,Metabolome,False,0.00045704003208543725,0.9764784850527529,0.9874220479656081,0.0,0.0,0.039783425116530324,0.5207777850149908,6.408036964765619e-05,0.0,0.0,0.12813735406209523,0.1939628467771085,0.038636111897919434,
D-δ-Tocopherol,Metabolome,False,0.014621220126451173,0.6582997867286761,0.8523619214797701,0.0,0.0,0.010411352744457814,0.8850992274709636,0.002088449936960498,0.0,0.0,0.03353364344508476,0.3296537809030119,0.03862195958815206,
Taurodeoxycholic Acid,Metabolome,False,0.0024799070787071267,0.8673097215291528,0.9421961130337339,0.0,0.0,0.0,1.0330970227047844,0.0003531920909487633,0.0,0.0,0.0,0.38477532123419395,0.038583489750704025,
N-Acetyl-DL-phenylalanine,Metabolome,False,0.09977163629815253,0.4375039199738485,0.7155035625465632,8.596837944664063e-05,2.8885875444771565e-13,0.0,0.8761472233841624,0.014258297396792187,0.00664544373477919,3.634025857307016e-12,0.0,0.3263196214073524,0.0385708122941945,
1-Aminocyclohexanecarboxylic acid,Metabolome,False,0.08981895604257384,0.1377999105325686,0.4082290032475156,0.0,0.0,0.0,0.9320071372321923,0.012835842804407884,0.0,0.0,0.0,0.3471245562998344,0.03856320847130581,
N'-(2-methoxyphenyl)cyclohexanecarbohydrazide,Metabolome,False,0.013142098003996626,0.8364871958817889,0.9288419706732381,0.00026831138407432874,0.0,0.0,0.8804862506019522,0.0018770511979521423,0.020740744652205455,0.0,0.0,0.3279356851021231,0.03854187003264932,
LMK,Metabolome,False,0.1855899847658766,0.1979294140597373,0.4782410785008802,0.0,0.0,0.0,0.8190266062624159,0.02652360691684095,0.0,0.0,0.0,0.3050451396122422,0.03846159603627651,
LPI 16:0,Metabolome,False,0.002820917893026214,0.7456917648835149,0.8950568580395819,0.00012489552056935612,1.423779138700442e-07,0.0,0.9641564070560765,0.0004019299571741957,0.009654551592248798,1.7912042219472484e-06,0.0,0.35909850003606053,0.0384444251296649,
N-Oleoyl dopamine,Metabolome,False,0.1314418808597189,0.3504773686102126,0.6423723331811093,0.0,1.4490264978178752e-06,0.0,0.8799004819275507,0.01878466453224627,0.0,1.8229669968151555e-05,0.0,0.3277175165033291,0.03841079694400042,
2-Phenylacetamide,Metabolome,False,0.0026353335479233717,0.9608075691402906,0.9857798256481605,0.0,1.5468715945111246e-11,0.0041557194888242055,0.9737002594674833,0.0003754059156911789,0.0,1.9460623179432305e-10,0.013385044097195079,0.362653092486435,0.03838568767685137,
Ezetimibe,Metabolome,False,0.013513121039687864,0.9139096776651033,0.9636483345797651,0.0,0.0,0.0,1.0148941765502721,0.0019300784637184213,0.0,0.0,0.0,0.3779957005184729,0.03837859359096282,
6-Hydroxymelatonin,Metabolome,False,0.006593190282168439,0.7907344070155371,0.9113646924653527,0.0,0.0,0.0,1.022817268434358,0.000941069771361653,0.0,0.0,0.0,0.3809466433223593,0.03837698526364443,
